Journal name,Article/Patent Title,DOI/Pantent number,Article/Patent,Cell line name,Assay name,Standard Type,SMILES,Standard Relation,Standard Value,Standard Units
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(OCCC3=CC=CC=C3)=C2)C=C1,=,0.26,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=NC=CC=C3)=C2)C=C1,=,2.7,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=CC=CS3)=C2)C=C1,=,0.53,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=NC=CS3)=C2)C=C1,=,2.7,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(OC3=CC=C(C)C=C3)=C2)C=C1,=,0.04,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(OC3=CC(C)=CC=C3)=C2)C=C1,=,0.045,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(OC3=C(C)C=CC=C3)=C2)C=C1,=,0.038,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(OC3=C(C)C=CC=C3C)=C2)C=C1,=,0.047,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=CC=C(C)C=C3)=C2)C=C1,=,0.12,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=CC(C)=CC=C3)=C2)C=C1,=,0.24,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(C)C=CC=C3)=C2)C=C1,=,0.027,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(OC)C=CC=C3)=C2)C=C1,=,0.082,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(F)C=CC=C3)=C2)C=C1,=,0.12,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(Cl)C=CC=C3)=C2)C=C1,=,0.02,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(C(C)C)C=CC=C3)=C2)C=C1,=,0.03,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(C)C=CC=C3C)=C2)C=C1,=,0.0088,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(C)C(C)=CC=C3)=C2)C=C1,=,0.019,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,O=C(O[H])CCC1=CC=C(OCC2=CC=CC(C3=C(C)C=C(C)C=C3)=C2)C=C1,=,0.0099,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC(C=CC=C1C)=C1C2=CC(CNC3=CC=C(CCC(O[H])=O)C=C3)=CC=C2,=,0.0063,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC(C=CC=C1C)=C1C2=CC(CN(C)C3=CC=C(CCC(O[H])=O)C=C3)=CC=C2,=,0.52,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC(C=CC=C1C)=C1C2=CC(CCC3=CC=C(CCC(O[H])=O)C=C3)=CC=C2,=,0.32,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC(C=CC=C1C)=C1C2=CC(CSC3=CC=C(CCC(O[H])=O)C=C3)=CC=C2,=,1.8,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,FC(C(O[H])=O)CC1=CC=C(OCC2=CC=CC(C(C(C)=CC=C3)=C3C)=C2)C=C1,=,0.17,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC(C(O[H])=O)CC1=CC=C(OCC2=CC=CC(C(C(C)=CC=C3)=C3C)=C2)C=C1,=,0.17,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC1=C(C(C)=CC=C1)C2=CC(COC(C=C3)=CC=C3C(C)CC(O[H])=O)=CC=C2,=,0.032,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC1=C(C(C)=CC=C1)C2=CC(COC(C=C3F)=CC=C3CCC(O[H])=O)=CC=C2,=,0.0057,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC1=C(C(C)=CC=C1)C2=CC(COC(C=C3C)=CC=C3CCC(O[H])=O)=CC=C2,=,0.03,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC1=C(C(C)=CC=C1)C2=CC(COC(C=C3OC)=CC=C3CCC(O[H])=O)=CC=C2,=,0.03,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"Design, Synthesis, and Biological Activity of Potent and Orally Available G Protein-Coupled Receptor 40 Agonists",10.1021/jm101405t,Article,CHO,Ca2+ Influx Activity,EC50,CC1=C(C(C)=CC=C1)C2=CC(COC(C=C3F)=CC(F)=C3CCC(O[H])=O)=CC=C2,=,0.035,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC(C=C1)=CC=C1OCC2=CC=C(CN3CCC4(CC3)CC(CCO4)OC5=CC=CC=N5)C=C2)O[H],=,0.9,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CCO4)OC5=NC=CC=N5)C=C2)O[H],=,1.62,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CCO4)OC5=CN=CC=N5)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CCO4)OC5=CC=NC=C5)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(N5CCCC5)CCO4)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(N5CCOCC5)CCO4)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CC(NC)=O)CCO4)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CC(NCC5=CC=NC=C5)=O)CCO4)C=C2)O[H],>,20,¦ÌM
JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,Novel FFA1 (GPR40) agonists containing spirocyclic periphery: polar azine periphery as a driver of potency,10.1080/14756366.2016.1230110,Article,CHO,Calcium flux assay,EC50,O=C(CCC1=CC=C(C=C1)OCC2=CC=C(CN3CCC4(CC3)CC(CC(NCC5=CN=CC=C5)=O)CCO4)C=C2)O[H],>,20,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])CCC1=CC=C(C=C1F)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.18,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])CCC1=CC=C(C=C1Cl)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.14,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.0091,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,2.8,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1F)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.018,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(C=C1F)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.44,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(F)=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.017,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(Cl)=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.032,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(OC)=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.017,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(C)=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.023,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(C(F)(F)F)=C(C=C2)CN3CCC(C4=C5C=CC=C4)(C=C5)CC3,=,0.02,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)O2,=,0.0016,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.012,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC(C)=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.0029,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=NC=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.0028,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CN=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.0044,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=C(C)N=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.017,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=NC(C)=C(CN3CCC(C4=C5C=CC=C4)(C=C5)CC3)S2,=,0.011,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(CC5)CC3,=,0.019,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(CN5C)CC3,=,0.055,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(CN5C(C)C)CC3,=,0.024,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC=C4)(CN5C6=CC=CC=C6)CC3,=,0.021,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C(Cl)=CC=C4)(CN5C)CC3,=,0.017,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC(C)=C4)(CN5C)CC3,=,0.061,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC(C(F)(F)F)=C4)(CN5C)CC3,=,0.014,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(C4=C5C=CC(OC)=C4)(CN5C)CC3,=,0.13,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCC(CC4=O)(OC5=C4C=CC=C5)CC3,=,0.065,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(C=C1)OCC2=CC=C(CN3CCC(C4=C5C=CC=C4)(CC5)CC3)S2,=,0.008,¦ÌM
JOURNAL OF MEDICINAL CHEMISTRY,"The Discovery, Preclinical, and Early Clinical Development of Potent and Selective GPR40 Agonists for the Treatment of Type 2 Diabetes Mellitus (LY2881835, LY2922083, and LY2922470)",10.1021/acs.jmedchem.6b00892,Article,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C1=NOC=C1)C2=CC=C(C=C2)OCC3=CN4C(C=C3)=NC(C5=CC=CC=C5)=N4,=,0.014,¦ÌM
